"diplome_r","Delai_r","sexe_r","StatutP_r","StatutM_r","Conseil_r","Diff2_r","Exppro_r","Abs1_r","Abs2_r"
"BAC+2","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",1,3,3
"BAC","Facile","Homme","ing-cadre-prof_lib","NSP","aucun","Plutot facile",0,3,63
"BAC+2","Dificile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",2,0,86
"BAC+2","Facile","Femme","prof_interm","employe","aucun","Plutot facile",NA,5,27
"BAC+2","Facile","Femme","prof_interm","employe","aucun","Plutot dificile",2,0,0
"BAC+2","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Plutot dificile",1,2,2
"BAC+2","Facile","Homme","prof_interm","ing-cadre-prof_lib","aucun","Plutot dificile",NA,1,7
"BAC+2","Dificile","Femme","ing-cadre-prof_lib",NA,"aucun","Plutot facile",4,4,62
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",1,7,7
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot dificile",1,3,18
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",2,8,37
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",2,4,4
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot dificile",0,0,8
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",6,0,0
">=BAC+3","Facile","Femme","prof_interm","employe","aucun","Plutot facile",4,0,8
"BAC","Facile","Femme","employe",NA,"aucun","Plutot facile",0,11,NA
"BAC+2","Facile","Femme",NA,"ing-cadre-prof_lib","aucun","Plutot facile",1,2,19
"BAC+2","Dificile","Femme","ing-cadre-prof_lib","employe","aucun","Tres dificile",4,2,14
">=BAC+3","Facile","Homme","artis-commerc","employe","aucun","Plutot dificile",4,5,5
"BAC+2","Facile","Femme","ouvrir",NA,"aucun","Plutot facile",3,4,4
">=BAC+3","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",2,6,42
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",4,0,NA
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Tres facile",2,0,0
"BAC+2","Facile","Femme","ouvrir","employe","aucun","Plutot facile",1,0,0
">=BAC+3","Dificile","Femme","employe","employe","aucun","Plutot facile",3,0,84
"BAC+2","Facile","Homme","employe","employe","un","Plutot dificile",2,0,26
"BAC+2","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Plutot dificile",3,5,18
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",4,8,27
">=BAC+3","Facile","Femme","employe","employe","aucun","Plutot facile",4,0,0
">=BAC+3","Facile","Femme",NA,"employe","aucun","Plutot facile",6,0,0
">=BAC+3","Facile","Femme","prof_interm","prof_interm","aucun","Tres facile",6,0,75
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot dificile",5,1,45
">=BAC+3","Facile","Femme","artis-commerc",NA,"aucun","Plutot facile",4,1,49
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",2,2,74
"BAC+2","Facile","Femme","prof_interm","employe","aucun","Plutot facile",NA,0,18
">=BAC+3","Facile","Homme","ing-cadre-prof_lib",NA,"plusieurs","Plutot facile",2,0,53
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",1,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",5,4,4
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",3,2,2
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Tres facile",3,0,13
">=BAC+3","Facile","Homme","employe","employe","un","Plutot dificile",NA,0,0
"BAC+2","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",0,0,37
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Tres facile",1,6,77
"BAC+2","Facile","Femme","prof_interm","prof_interm","aucun","Plutot facile",1,0,NA
">=BAC+3","Facile","Femme","prof_interm","ing-cadre-prof_lib","aucun","Plutot dificile",0,0,0
">=BAC+3","Dificile","Homme","NSP","NSP","aucun","Tres dificile",1,0,0
"BAC","Facile","Homme","NSP",NA,"aucun","Plutot dificile",0,0,8
">=BAC+3","Dificile","Femme",NA,"employe","aucun","Tres dificile",5,41,NA
"BAC+2","Facile","Homme","ouvrir","employe","aucun","Plutot facile",2,6,6
">=BAC+3","Facile","Femme","artis-commerc","artis-commerc","aucun","Plutot facile",2,0,12
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",4,0,0
">=BAC+3","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Tres facile",NA,0,51
">=BAC+3","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Plutot dificile",5,7,NA
"BAC+2","Facile","Homme","NSP",NA,"aucun","Plutot facile",2,0,NA
">=BAC+3","Dificile","Femme","ouvrir","prof_interm","un","Plutot facile",0,3,62
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",2,0,0
">=BAC+3","Dificile","Femme","prof_interm","prof_interm","aucun","Tres dificile",1,0,NA
">=BAC+3","Facile","Femme",NA,"ouvrir","aucun","Plutot facile",1,0,6
">=BAC+3","Facile","Femme",NA,"employe","aucun","Plutot facile",3,0,0
">=BAC+3","Dificile","Femme","employe","employe","aucun","Plutot facile",2,2,NA
"BAC+2","Dificile","Femme","employe",NA,"aucun","Tres dificile",3,48,66
">=BAC+3","Dificile","Homme","prof_interm","ing-cadre-prof_lib","aucun","Plutot dificile",2,24,24
">=BAC+3","Facile","Femme","employe","employe","un","Plutot facile",2,0,0
">=BAC+3","Dificile","Homme","employe","ing-cadre-prof_lib","aucun","Tres dificile",3,9,63
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot facile",3,2,2
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ouvrir","un","Plutot dificile",1,0,48
"BAC","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",0,0,51
">=BAC+3","Facile","Homme","ouvrir","prof_interm","aucun","Plutot facile",5,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",4,0,0
">=BAC+3","Facile","Homme","artis-commerc","employe","aucun","Plutot facile",4,0,0
">=BAC+3","Dificile","Femme",NA,"employe","aucun","Tres dificile",2,16,83
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",0,0,45
">=BAC+3","Dificile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Tres dificile",2,15,NA
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","plusieurs","Plutot dificile",2,12,74
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Tres facile",3,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",3,0,20
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Tres facile",3,0,11
"BAC+2","Dificile","Femme","ouvrir",NA,"aucun","Plutot dificile",2,NA,NA
">=BAC+3","Dificile","Homme","ing-cadre-prof_lib","ouvrir","plusieurs","Tres dificile",3,84,NA
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","un","Plutot facile",0,0,8
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",5,0,63
">=BAC+3","Dificile","Femme","ing-cadre-prof_lib","employe","aucun","Tres dificile",0,21,21
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot dificile",3,0,0
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot dificile",4,0,67
">=BAC+3","Facile","Homme","ouvrir",NA,"aucun","Plutot dificile",2,0,29
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","plusieurs","Plutot facile",1,0,33
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",6,0,NA
">=BAC+3","Facile","Homme","prof_interm","artis-commerc","un","Plutot dificile",0,7,NA
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",2,0,0
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot dificile",3,9,9
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","plusieurs","Plutot facile",3,3,72
">=BAC+3","Dificile","Homme","ouvrir","employe","aucun","Tres dificile",3,38,38
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",4,0,3
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","NSP","un","Tres dificile",0,0,20
">=BAC+3","Facile","Femme",NA,NA,"aucun","Plutot dificile",2,0,45
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",2,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",6,0,34
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","un","Tres dificile",0,0,34
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot dificile",3,0,NA
">=BAC+3","Facile","Femme","prof_interm","prof_interm","aucun","Plutot facile",0,0,32
"BAC+2","Facile","Femme","artis-commerc","employe","un","Plutot dificile",3,3,23
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",0,0,NA
">=BAC+3","Facile","Homme","ouvrir","employe","un","Plutot dificile",3,3,69
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",4,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",6,0,77
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",1,11,NA
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",6,3,3
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",6,0,13
">=BAC+3","Facile","Femme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot dificile",1,0,44
">=BAC+3","Facile","Homme","agric","employe","aucun","Plutot facile",0,0,5
">=BAC+3","Dificile","Femme","ouvrir","NSP","aucun","Tres dificile",1,43,NA
"BAC+2","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,0,8
">=BAC+3","Dificile","Femme","ing-cadre-prof_lib","employe","un","Tres facile",5,30,30
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,0,0
"BAC","Dificile","Femme","ouvrir","employe","aucun","Plutot facile",0,12,63
"BAC","Dificile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",0,3,68
"BAC","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,0,7
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","NSP","aucun","Plutot facile",2,3,3
"BAC","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",0,8,8
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",0,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib",NA,"un","Plutot facile",3,0,29
"BAC","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,0,69
"BAC+2","Facile","Femme","employe","artis-commerc","aucun","Plutot facile",0,0,0
"BAC+2","Facile","Homme","prof_interm","ing-cadre-prof_lib","aucun","Plutot dificile",1,0,0
"BAC+2","Facile","Femme","ouvrir","employe","aucun","Plutot dificile",4,13,17
"BAC","Facile","Femme","NSP","employe","aucun","Plutot facile",0,0,0
"BAC+2","Facile","Femme","prof_interm","ing-cadre-prof_lib","aucun","Plutot facile",2,3,75
"BAC","Dificile","Homme","ouvrir","ing-cadre-prof_lib","aucun","Plutot facile",0,0,54
"BAC","Dificile","Homme","employe","prof_interm","aucun","Plutot dificile",0,8,8
"BAC+2","Dificile","Homme","ouvrir","prof_interm","aucun","Plutot dificile",2,1,NA
">=BAC+3","Facile","Femme","ouvrir","prof_interm","aucun","Plutot dificile",3,5,NA
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",4,0,NA
">=BAC+3","Facile","Homme","employe","employe","aucun","Plutot facile",4,2,3
"BAC","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",1,4,32
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",2,0,12
"BAC+2","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",3,15,15
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot dificile",NA,0,0
"BAC+2","Facile","Femme","ouvrir","employe","aucun","Plutot facile",3,3,7
"BAC","Dificile","Femme","ouvrir","employe","aucun","Plutot dificile",0,0,0
"BAC+2","Dificile","Homme","employe","employe","un","Plutot facile",0,2,43
"BAC","Facile","Femme","ing-cadre-prof_lib","artis-commerc","aucun","Plutot dificile",0,2,8
"BAC","Facile","Homme","employe","prof_interm","aucun","Plutot facile",1,9,9
"BAC+2","Facile","Femme","employe","prof_interm","aucun","Tres facile",NA,0,0
"BAC","Dificile","Homme","ouvrir","employe","aucun","Plutot dificile",0,70,NA
"BAC+2","Facile","Homme","employe","ing-cadre-prof_lib","aucun","Plutot dificile",6,0,0
"BAC+2","Dificile","Homme","ing-cadre-prof_lib","employe","un","Plutot facile",0,0,55
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",2,0,38
"BAC","Facile","Homme",NA,NA,"aucun","Plutot facile",0,0,0
"BAC","Dificile","Femme","ing-cadre-prof_lib","ouvrir","aucun","Plutot facile",0,2,64
"BAC+2","Dificile","Femme","ouvrir","ouvrir","aucun","Plutot facile",1,15,15
"BAC+2","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Tres facile",0,1,1
"BAC+2","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",1,3,30
"BAC","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",0,4,50
">=BAC+3","Dificile","Femme","NSP","ing-cadre-prof_lib","aucun","Plutot facile",6,0,42
">=BAC+3","Facile","Homme","prof_interm",NA,"aucun","Plutot facile",0,1,NA
">=BAC+3","Facile","Homme","ouvrir","prof_interm","aucun","Plutot facile",1,0,2
">=BAC+3","Facile","Homme","artis-commerc","artis-commerc","aucun","Plutot dificile",5,2,2
"BAC+2","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",1,0,0
">=BAC+3","Facile","Femme","employe","ing-cadre-prof_lib","aucun","Plutot facile",3,1,1
">=BAC+3","Facile","Homme","employe","employe","aucun","Plutot facile",0,0,7
"BAC+2","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",0,6,18
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Tres dificile",0,0,49
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot dificile",NA,0,13
"BAC+2","Facile","Femme","employe","employe","un","Plutot facile",3,0,5
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Tres facile",4,0,0
">=BAC+3","Facile","Homme","ouvrir","ouvrir","un","Plutot facile",4,1,77
"BAC+2","Facile","Femme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",4,3,7
"BAC+2","Dificile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",0,11,51
"BAC+2","Facile","Homme","artis-commerc","employe","aucun","Plutot dificile",3,3,3
"BAC+2","Facile","Homme","ouvrir","employe","aucun","Plutot facile",0,5,5
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",1,2,26
">=BAC+3","Facile","Femme","prof_interm","employe","plusieurs","Plutot facile",3,0,25
"BAC+2","Dificile","Femme","ouvrir",NA,"aucun","Plutot dificile",0,55,55
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",1,1,51
">=BAC+3","Dificile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot dificile",1,6,6
"BAC+2","Facile","Femme","ouvrir","employe","aucun","Tres facile",5,1,NA
"BAC+2","Facile","Femme","employe","employe","aucun","Plutot facile",0,0,9
">=BAC+3","Facile","Homme","artis-commerc","ing-cadre-prof_lib","aucun","Plutot facile",NA,0,11
"BAC+2","Dificile","Femme","employe","employe","aucun","Plutot dificile",2,36,60
"BAC","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",0,0,0
"BAC+2","Facile","Femme","ing-cadre-prof_lib","ouvrir","aucun","Plutot facile",1,0,35
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",3,3,3
"BAC+2","Facile","Homme","ouvrir",NA,"aucun","Plutot dificile",1,0,0
">=BAC+3","Facile","Homme","artis-commerc","ouvrir","aucun","Plutot facile",NA,0,0
">=BAC+3","Dificile","Homme","employe","employe","un","Tres dificile",4,27,56
">=BAC+3","Facile","Homme","ouvrir","ouvrir","aucun","Plutot facile",2,0,0
"BAC+2","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",NA,0,0
">=BAC+3","Facile","Femme","employe","employe","un","Plutot dificile",2,0,85
">=BAC+3","Facile","Homme","artis-commerc",NA,"aucun","Plutot dificile",3,0,28
">=BAC+3","Facile","Femme",NA,"prof_interm","aucun","Plutot facile",1,0,NA
"BAC+2","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",1,2,2
">=BAC+3","Facile","Homme",NA,"ing-cadre-prof_lib","aucun","Plutot facile",6,0,0
">=BAC+3","Facile","Homme","prof_interm","ouvrir","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",3,3,74
">=BAC+3","Facile","Femme","ouvrir","employe","aucun","Plutot facile",NA,0,0
"BAC+2","Facile","Femme","employe","ouvrir","aucun","Plutot dificile",1,0,3
">=BAC+3","Facile","Homme","ing-cadre-prof_lib",NA,"un","Plutot facile",NA,0,0
">=BAC+3","Dificile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",0,26,26
"BAC+2","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",3,2,16
">=BAC+3","Facile","Femme","prof_interm","employe","aucun","Plutot dificile",3,5,NA
">=BAC+3","Dificile","Homme","artis-commerc","employe","aucun","Plutot dificile",2,21,72
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",3,0,0
">=BAC+3","Facile","Homme","employe","employe","plusieurs","Plutot facile",2,0,20
">=BAC+3","Facile","Homme","ouvrir","ing-cadre-prof_lib","aucun","Plutot facile",2,0,6
">=BAC+3","Facile","Femme","prof_interm","ing-cadre-prof_lib","aucun","Plutot facile",1,3,75
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Tres facile",0,0,0
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","aucun","Plutot facile",2,0,0
">=BAC+3","Facile","Femme","employe","artis-commerc","plusieurs","Plutot facile",4,0,32
">=BAC+3","Facile","Homme","NSP","NSP","plusieurs","Plutot dificile",4,0,60
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","plusieurs","Plutot facile",3,0,8
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","un","Plutot facile",3,0,70
">=BAC+3","Dificile","Femme","prof_interm","employe","aucun","Plutot dificile",2,5,NA
">=BAC+3","Facile","Homme","ing-cadre-prof_lib","prof_interm","aucun","Plutot facile",6,0,24
">=BAC+3","Facile","Homme","prof_interm","employe","aucun","Plutot dificile",2,0,NA
">=BAC+3","Facile","Femme","ing-cadre-prof_lib","ing-cadre-prof_lib","aucun","Plutot facile",6,1,48
">=BAC+3","Facile","Homme","prof_interm","ing-cadre-prof_lib","aucun","Plutot dificile",2,10,62
"BAC+2","Facile","Femme","NSP","NSP","aucun","Plutot dificile",6,0,0
"BAC","Facile","Homme","employe","employe","aucun","Plutot dificile",0,10,38
"BAC","Facile","Femme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,0,51
"BAC+2","Dificile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot dificile",0,5,18
"BAC","Facile","Femme","employe","employe","aucun","Plutot facile",0,0,11
">=BAC+3","Facile","Homme","employe","employe","aucun","Plutot facile",4,0,19
"BAC","Dificile","Femme","prof_interm",NA,"aucun","Plutot dificile",0,48,56
"BAC+2","Facile","Homme","ing-cadre-prof_lib","employe","aucun","Plutot facile",0,9,18
"BAC","Dificile","Femme","employe","employe","aucun","Plutot dificile",0,7,52
